,K16953,K17486
kofamscan/ko_tables/DMSP/MMETSP0096_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0811_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0417_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0087_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1117_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0603_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0734_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0011_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1401_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1412_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1469_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1035_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0938_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0092_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0820_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0993_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0909_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0160_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1049_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1459_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1388_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0920_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1095_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0120_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1151_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0006_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1473_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0272_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0899_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0151_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1381_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0326_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0912_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1070_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0900_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0014_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1400_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1437_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1447_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0140_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1161_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1043_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1316_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1157_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0790_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1360_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0258_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0746_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1420_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1397_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1452_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1178_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1115_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1361_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0941_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0098_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0924_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0234_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1106_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0267_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0091_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0132_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1417_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1363_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0316_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0229_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1408_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0987_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1333_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1345_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0878_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1153_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0288_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1462_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0139_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1096_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1418_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0963_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0171_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0904_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1040_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1389_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1415_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0789_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0169_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1064_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0015_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1152_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0106_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1349_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0727_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1429_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0911_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0717_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0901_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0111_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0411_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0317_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1148_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0957_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0914_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0738_clean.csv,0,1
kofamscan/ko_tables/DMSP/MMETSP0010_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0056_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0595_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0116_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0368_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1156_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0881_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0114_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0706_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0802_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0371_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1426_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1173_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0726_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1330_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0807_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0125_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1370_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0033_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0109_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1329_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0057_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0990_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1107_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0766_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1435_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1416_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0469_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1038_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0998_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0988_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1445_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0562_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1443_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0983_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0817_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0733_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1177_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0698_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0110_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0753_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1016_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0449_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1105_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1463_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0962_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1098_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1441_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1074_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0908_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0484_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0044_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0795_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1362_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1041_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0403_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0949_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1010_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1353_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0150_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0893_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0294_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0145_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1405_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0046_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1083_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0724_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0472_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1352_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1364_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0174_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1365_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0971_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0896_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0879_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1359_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0972_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1323_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0156_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0142_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0123_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0107_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1367_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0029_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1324_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0916_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0108_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0027_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0251_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1018_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1089_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1369_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1144_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1143_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0944_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1310_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0382_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1402_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1315_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0956_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0166_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0939_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1140_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1377_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1434_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0121_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1390_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0994_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1012_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0047_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0410_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0295_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0803_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1066_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0814_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0697_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0228_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0725_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0492_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1065_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1006_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0143_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1033_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0974_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1147_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1404_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1048_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0970_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0747_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0020_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0019_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0216_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1170_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0031_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1328_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1175_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0985_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0936_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1129_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1102_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0232_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0127_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0491_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0167_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1335_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0897_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0708_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0528_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0101_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0235_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0196_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0752_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0948_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0648_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0905_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1164_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0190_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0161_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0090_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0895_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0946_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0943_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0439_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0053_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0030_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0886_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0735_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1423_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1356_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1451_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1334_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1327_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1116_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0313_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0580_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0315_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0958_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0915_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1167_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1468_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0806_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP0903_clean.csv,0,0
kofamscan/ko_tables/DMSP/MMETSP1391_clean.csv,0,0
